admin1,lat,lon,country_code3,geonameid,place_name,feature_class,feature_code,doc_id,word,country_predicted,country_conf,continent,lcount
Baden-Württemberg,49.08333,9.66667,DEU,3214105,Regierungsbezirk Stuttgart,A,ADM2,54943,Stuttgart,DEU,0.999810516834259,EU,9
,51.5,10.5,DEU,2921044,Federal Republic of Germany,A,PCLI,54943,Germany,DEU,0.999810516834259,EU,7
Valle del Cauca,3.4372199999999995,-76.5225,COL,3687925,Cali,P,PPLA,55773,Cali,COL,0.99310302734375,SA,4
Atlántico,4.0,-73.25,COL,3686110,Colombia,A,PCLI,55773,Colombia,COL,0.999810516834259,SA,8
Berlin,52.5233,13.41377,DEU,6547539,Berlin,A,ADM4,55780,Berlin,DEU,0.9647448658943176,EU,6
Guangdong,23.37327,113.51219,CHN,1809857,Guangzhou Shi,A,ADM2,56157,Guangzhou,CHN,0.999810516834259,AS,9
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,56157,China,CHN,0.9997636675834656,AS,5
,35.00304000000001,32.98791,CYP,146670,Cyprus,T,ISL,56395,Cyprus,CYP,0.9999812841415404,AS,6
,42.5,2.25,ESP,3113382,Pyrénées Orientales,T,MTS,56395,Eastern Mediterranean,ESP,0.911287486553192,EU,20
,59.0,26.0,EST,453733,Republic of Estonia,A,PCLI,57128,Estonia,EST,0.9999995231628418,EU,7
,8.1,-1.2,GHA,2300660,Republic of Ghana,A,PCLI,57597,Ghana,GHA,0.999810516834259,AF,5
California,37.25022,-119.75126000000002,USA,5332921,California,A,ADM1,57811,California,USA,0.9213235974311828,NA,10
California,34.05223,-118.24368,USA,5368361,Los Angeles,P,PPLA2,57811,Los Angeles,USA,0.9213235974311828,NA,10
,-25.0,135.0,AUS,2077456,Commonwealth of Australia,A,PCLI,57848,Australia,AUS,0.99993097782135,OC,9
Île-de-France,46.0,2.0,FRA,3017382,Republic of France,A,PCLI,58068,France,FRA,0.9999812841415404,EU,6
,42.83333,12.83333,ITA,3175395,Repubblica Italiana,A,PCLI,58351,Italy,ITA,0.999810516834259,EU,5
,60.10867,-113.64258,CAN,6251999,Canada,A,PCLI,58404,Canada,CAN,0.9999995231628418,NA,6
Mpumalanga,-26.0,30.0,ZAF,1085595,Mpumalanga,A,ADM1,59914,Mpumalanga,ZAF,0.99899023771286,AF,10
,-29.0,24.0,ZAF,953987,Republic of South Africa,A,PCLI,59914,South Africa,ZAF,0.9999674558639526,AF,11
Maputo,-25.5,32.33333,MOZ,1040649,Maputo Province,A,ADM1,59914,Maputo,MOZ,0.9981334805488586,AF,6
,-18.25,35.0,MOZ,1036973,Republic of Mozambique,A,PCLI,59914,Mozambique,MOZ,0.9986525177955629,AF,10
,22.0,79.0,IND,1269750,Republic of India,A,PCLI,60645,India,IND,0.9999233484268188,AS,5
Punjab,30.0,70.0,PAK,1168579,Islamic Republic of Pakistan,A,PCLI,60993,Pakistan,PAK,0.9999233484268188,AS,8
Punjab,31.558000000000003,74.35070999999998,PAK,1172451,Lahore,P,PPLA,60993,Lahore,PAK,0.9991698265075684,AS,6
Dhaka,23.83333,90.25,BGD,1337179,Dhaka Division,A,ADM1,61024,Dhaka,BGD,0.99993097782135,AS,5
,24.0,90.0,BGD,1210997,Bangladesh,A,PCLI,61024,Bangladesh,BGD,0.99993097782135,AS,10
,13.0,122.0,PHL,1694008,Republic of the Philippines,A,PCLI,61652,Philippines,PHL,0.99993097782135,AS,11
Madeira,32.73333,-17.0,PRT,2266874,Ilha da Madeira,T,ISL,63932,Madeira,PRT,0.9999957084655762,EU,7
,-12.5,18.5,AGO,3351879,Republic of Angola,A,PCLI,63932,Angola,AGO,0.9999958276748656,AF,6
,-10.0,-55.0,BRA,3469034,Federative Republic of Brazil,A,PCLI,63932,Brazil,BRA,0.9997898936271667,SA,6
Ontario,49.25014,-84.49983,CAN,6093943,Ontario,A,ADM1,63989,Ontario,CAN,0.959717869758606,NA,7
,60.10867,-113.64258,CAN,6251999,Canada,A,PCLI,63989,Canada,CAN,0.999810516834259,NA,6
Hunan,28.19874,112.97087,CHN,1815577,Changsha,P,PPLA,64143,Changsha,CHN,0.9986525177955629,AS,8
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,64143,China,CHN,0.9986312985420228,AS,5
Catalonia,41.38879,2.15899,ESP,3128760,Barcelona,P,PPLA,64898,Barcelona,ESP,0.9647448658943176,EU,9
Basel-City,47.55773,7.593610000000001,CHE,7285161,Basel,A,ADM3,64898,Basel,CHE,0.9647448658943176,EU,5
Capital Region,55.67594,12.56553,DNK,2618425,Copenhagen,P,PPLC,64898,Copenhagen,DNK,0.9881994724273682,EU,10
Île-de-France,48.85339000000001,2.34864,FRA,2988506,Paris,A,ADM3,64898,Paris,FRA,0.9881994724273682,EU,5
Masovian Voivodeship,52.22977,21.01178,POL,756135,Warsaw,P,PPLC,64898,Warsaw,POL,0.9647448658943176,EU,6
,-25.0,135.0,AUS,2077456,Commonwealth of Australia,A,PCLI,65121,Australia,AUS,0.99993097782135,OC,9
,-18.0,178.0,FJI,2205218,Republic of Fiji,A,PCLI,65150,Fiji,FJI,0.9999674558639526,OC,4
,-16.0,167.0,VUT,2134431,Republic of Vanuatu,A,PCLI,65150,Vanuatu,VUT,0.9886788725852966,OC,7
,-13.8,-172.13333,WSM,4034894,Independent State of Samoa,A,PCLI,65150,Samoa,WSM,0.9886788725852966,OC,5
,22.0,79.0,IND,1269750,Republic of India,A,PCLI,66942,India,IND,0.9999958276748656,AS,5
Gujarat,23.02579,72.58726999999998,IND,1279233,Ahmedabad,P,PPL,66942,Ahmedabad,IND,0.999996781349182,AS,9
Karnataka,13.0,77.58333,IND,1277331,Bangalore Urban,A,ADM2,66942,Bangalore,IND,0.9999754428863524,AS,9
Telangana,17.40164,78.48976,IND,1269844,Hyderābād,A,ADM2,66942,Hyderabad,IND,0.9999958276748656,AS,9
Maharashtra,19.12636,72.84897,IND,1270836,Mumbai Suburban,A,ADM2,66942,Mumbai,IND,0.999996781349182,AS,6
Himachal Pradesh,31.16667,77.58333,IND,1256238,Shimla,A,ADM2,66942,Shimla,IND,0.9998724460601808,AS,6
Anhui,31.86389,117.28083,CHN,1808722,Hefei,P,PPLA,69455,Hefei,CHN,0.99310302734375,AS,5
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,69455,China,CHN,0.9997636675834656,AS,5
Punjab,30.0,70.0,PAK,1168579,Islamic Republic of Pakistan,A,PCLI,69497,Pakistan,PAK,1.0,AS,8
Punjab,31.558000000000003,74.35070999999998,PAK,1172451,Lahore,P,PPLA,69497,Lahore,PAK,0.9999998807907104,AS,6
Punjab,30.196790000000004,71.47824,PAK,1169825,Multan,P,PPLA2,69497,Multan,PAK,1.0,AS,6
Odisha,20.27241,85.83385,IND,1275817,Bhubaneshwar,P,PPLA,70159,Bhubaneswar,IND,0.959717869758606,AS,11
Odisha,20.5,84.41667,IND,1261029,State of Odisha,A,ADM1,70159,Odisha,IND,0.99310302734375,AS,6
,22.0,79.0,IND,1269750,Republic of India,A,PCLI,70159,India,IND,0.9997636675834656,AS,5
England,51.50853,-0.12574000000000002,GBR,2643743,London,P,PPLC,70238,London,GBR,0.9647448658943176,EU,6
England,52.17506,0.14172,GBR,6289246,Addenbrookes Hospital,S,HSP,70341,Addenbrookes,GBR,0.9972315430641174,EU,12
England,52.33333,0.08333,GBR,2653940,Cambridgeshire,A,ADM2,70341,Cambridge,GBR,0.959717869758606,EU,9
Ho Chi Minh City,10.82327,106.62978,VNM,1580578,Ho Chi Minh City,A,ADM1,70409,Ho Chi Minh City,VNM,0.99310302734375,AS,13
Ho Chi Minh City,10.82302,106.62965,VNM,1566083,Ho Chi Minh City,P,PPLA,70409,HCMC,VNM,0.959717869758606,AS,4
,16.16667,107.83333,VNM,1562822,Socialist Republic of Vietnam,A,PCLI,70409,Vietnam,VNM,0.999810516834259,AS,7
Odisha,20.5,84.41667,IND,1261029,State of Odisha,A,ADM1,70850,Odisha,IND,0.99310302734375,AS,6
,22.0,79.0,IND,1269750,Republic of India,A,PCLI,70850,India,IND,0.9997636675834656,AS,5
Western Australia,-31.952240000000003,115.8614,AUS,2063523,Perth,P,PPLA,70900,Perth,AUS,0.9647448658943176,OC,5
Shanghai,31.14338,121.80521,CHN,6301386,Shanghai Pudong International Airport,S,AIRP,71004,Pudong,CHN,0.99993097782135,AS,6
West Virginia,39.64452,-80.8576,USA,4816520,New Martinsville,P,PPLA2,71004,New,USA,0.9845963120460508,NA,3
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,71004,China,CHN,0.9999233484268188,AS,5
,42.83333,12.83333,ITA,3175395,Repubblica Italiana,A,PCLI,71322,Italy,ITA,0.9999852180480956,EU,5
Île-de-France,46.0,2.0,FRA,3017382,Republic of France,A,PCLI,71322,France,FRA,0.99957937002182,EU,6
,45.16667,15.5,HRV,3202326,Republic of Croatia,A,PCLI,71322,Croatia,HRV,0.9927052855491638,EU,7
,51.5,10.5,DEU,2921044,Federal Republic of Germany,A,PCLI,71322,Germany,DEU,0.9927052855491638,EU,7
Dhaka,23.83333,90.25,BGD,1337179,Dhaka Division,A,ADM1,72572,Dhaka,BGD,0.999810516834259,AS,5
,24.0,90.0,BGD,1210997,Bangladesh,A,PCLI,72572,Bangladesh,BGD,0.999810516834259,AS,10
Takao,22.63429,120.36621,TWN,7280289,Kaohsiung,A,ADM1,72751,Kaohsiung,TWN,0.99310302734375,AS,9
,24.0,121.0,TWN,1668284,Taiwan,A,PCLI,72751,TaiwanA,TWN,0.9972315430641174,AS,7
,24.0,121.0,TWN,1668284,Taiwan,A,PCLI,72751,Taiwan,TWN,0.999810516834259,AS,6
California,39.76,-98.5,USA,6252001,United States,A,PCLI,74011,USA,USA,0.99993097782135,NA,3
Oregon,44.00013,-120.50139,USA,5744337,Oregon,A,ADM1,74011,Oregon,USA,0.9991698265075684,NA,6
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,74119,China,CHN,0.999981164932251,AS,5
,36.5,127.75,KOR,1835841,Republic of Korea,A,PCLI,74211,South Korea,KOR,0.999810516834259,AS,10
England,51.5,-0.16667,GBR,2648110,Greater London,A,ADM2,74292,Greater London,GBR,0.9881994724273682,EU,13
,9.0,39.5,ETH,337996,Federal Democratic Republic of Ethiopia,A,PCLI,75299,Ethiopia,ETH,0.99993097782135,AF,8
,24.0,90.0,BGD,1210997,Bangladesh,A,PCLI,75354,Bangladesh,BGD,0.99993097782135,AS,10
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,75534,China,CHN,0.9999958276748656,AS,5
Telangana,17.40164,78.48976,IND,1269844,Hyderābād,A,ADM2,75585,Hyderabad,IND,0.992590069770813,AS,9
,12.11667,-61.66667,GRD,3580239,Grenada,A,PCLI,75704,Grenada,GRD,1.0,NA,7
,13.16453,-59.55165,BRB,3374084,Barbados,A,PCLI,75704,Barbados,BRB,0.9999971389770508,NA,8
Beijing,39.91691,116.39706,CHN,2038349,Beijing Shi,A,ADM1,75749,Beijing,CHN,0.99993097782135,AS,7
Arizona,34.5003,-111.50098,USA,5551752,Arizona,A,ADM1,76085,Arizona,USA,0.93927663564682,NA,7
,39.76,-98.5,USA,6252001,United States,A,PCLI,76232,United States,USA,0.99993097782135,NA,12
Georgia,33.749,-84.38798,USA,4180439,Atlanta,P,PPLA,76658,Atlanta,USA,0.99295312166214,NA,7
,41.99998,43.4999,GEO,614540,Georgia,A,PCLI,76658,Georgia,GEO,0.9999994039535522,AS,7
Massachusetts,42.36565,-71.10831999999998,USA,6254926,Massachusetts,A,ADM1,76658,Massachusetts,USA,1.0,NA,13
Minnesota,46.25024000000001,-94.25055,USA,5037779,Minnesota,A,ADM1,76658,Minnesota,USA,1.0,NA,9
Pennsylvania,39.95233,-75.16379,USA,4560349,Philadelphia,P,PPLA2,76658,Philadelphia,USA,0.9999992847442628,NA,12
Pennsylvania,40.27245,-76.90567,USA,6254927,Pennsylvania,A,ADM1,76658,Pennsylvania,USA,0.9999992847442628,NA,12
Arizona,33.44838,-112.07404,USA,5308655,Phoenix,P,PPLA,76658,Phoenix,USA,0.9999992847442628,NA,7
Washington,47.60621,-122.33207,USA,5809844,Seattle,P,PPLA2,76658,Seattle,USA,1.0,NA,7
Washington,47.50012,-120.50147,USA,5815135,Washington,A,ADM1,76658,Washington,USA,0.9999992847442628,NA,10
Missouri,38.63162,-90.24925,USA,6955119,St. Louis,L,RGNE,76658,St. Louis,USA,0.9999992847442628,NA,7
Missouri,38.25031,-92.50046,USA,4398678,Missouri,A,ADM1,76658,Missouri,USA,0.9999992847442628,NA,8
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,77123,China,CHN,0.999981164932251,AS,5
,-2.5,23.5,COD,203312,Democratic Republic of the Congo,A,PCLI,77307,Democratic Republic of the Congo,COD,0.9881994724273682,AF,28
South Kivu,-3.39534,29.13779000000001,COD,204405,Uvira,P,PPL,77307,Uvira,COD,0.9375070929527284,AF,5
Anhui,31.91667,117.16667,CHN,1818058,Anhui Sheng,A,ADM1,78104,Anhui,CHN,0.99310302734375,AS,5
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,78104,China,CHN,0.9997636675834656,AS,5
,16.16667,107.83333,VNM,1562822,Socialist Republic of Vietnam,A,PCLI,78700,Vietnam,VNM,0.9999812841415404,AS,7
Hải Phòng,20.8,106.66667,VNM,1581297,Thành Phố Hải Phòng,A,ADM1,78700,Haiphong,VNM,0.9998397827148438,AS,8
,-10.0,-55.0,BRA,3469034,Federative Republic of Brazil,A,PCLI,79534,Brazil,BRA,0.99993097782135,SA,6
Central Serbia,44.80401,20.46513,SRB,792680,Belgrade,P,PPLC,79708,Belgrade,SRB,0.9971505999565125,EU,8
,44.81892,20.45998,SRB,6290252,Serbia,A,PCLI,79708,Serbia,SRB,0.999810516834259,EU,6
New York,43.00035,-75.4999,USA,5128638,New York,A,ADM1,79748,New York,USA,0.999810516834259,NA,7
,54.75844,-2.69531,GBR,2635167,United Kingdom of Great Britain and Northern Ireland,A,PCLI,80858,United Kingdom,GBR,0.9881994724273682,EU,13
,24.0,90.0,BGD,1210997,Bangladesh,A,PCLI,81594,Bangladesh,BGD,0.9999995231628418,AS,10
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,81611,China,CHN,0.9999233484268188,AS,5
Hunan,27.56337000000001,110.00404,CHN,1807689,Huaihua,P,PPL,81611,Huaihua,CHN,0.9992421865463256,AS,7
New York,43.00035,-75.4999,USA,5128638,New York,A,ADM1,82180,New York,USA,0.9999812841415404,NA,7
Wisconsin,43.0389,-87.90647,USA,5263045,Milwaukee,P,PPLA2,82180,Milwaukee,USA,0.9999812841415404,NA,9
Illinois,41.85003,-87.65005,USA,4887398,Chicago,P,PPLA2,82180,Chicago,USA,0.9998457431793212,NA,7
Illinois,40.00032,-89.25036999999998,USA,4896861,Illinois,A,ADM1,82180,Illinois,USA,0.9998457431793212,NA,8
Guangdong,23.37327,113.51219,CHN,1809857,Guangzhou Shi,A,ADM2,82230,Guangzhou,CHN,0.999810516834259,AS,9
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,82230,China,CHN,0.9997636675834656,AS,5
Quebec,52.00017,-71.99906999999997,CAN,6115047,Québec,A,ADM1,83370,Quebec,CAN,0.9891147613525392,NA,6
,60.10867,-113.64258,CAN,6251999,Canada,A,PCLI,83370,Canada,CAN,0.99993097782135,NA,6
Punjab,30.0,70.0,PAK,1168579,Islamic Republic of Pakistan,A,PCLI,83524,Pakistan,PAK,0.9997636675834656,AS,8
Islāmābād,33.72148,73.04329,PAK,1176615,Islamabad,P,PPLC,83524,Islamabad,PAK,0.9971505999565125,AS,9
Punjab,33.59733,73.0479,PAK,1166993,Rawalpindi,P,PPLA2,83524,Rawalpindi,PAK,0.999810516834259,AS,10
Punjab,31.558000000000003,74.35070999999998,PAK,1172451,Lahore,P,PPLA,83524,Lahore,PAK,0.9971505999565125,AS,6
Sindh,24.8608,67.0104,PAK,1174872,Karachi,P,PPLA,83524,Karachi,PAK,0.9971505999565125,AS,7
Fukuoka,33.568940000000005,130.35764,JPN,1863955,Fukuoka-shi,A,ADM2,83985,Fukuoka City,JPN,0.999810516834259,AS,11
,35.68536,139.75309,JPN,1861060,Japan,A,PCLI,83985,Japan,JPN,0.999810516834259,AS,5
Fukuoka,33.52813,130.66472,JPN,1863958,Fukuoka Prefecture,A,ADM1,83985,Fukuoka,JPN,0.999810516834259,AS,7
,7.75,80.75,LKA,1227603,Democratic Socialist Republic of Sri Lanka,A,PCLI,84345,Sri Lanka,LKA,0.99993097782135,AS,8
Central,7.3044,80.7073,LKA,1241621,Kandy District,A,ADM2,84345,Kandy,LKA,0.9975010752677916,AS,5
South Australia,-34.92866,138.59863,AUS,2078025,Adelaide,P,PPLA,84391,Adelaide,AUS,0.9991698265075684,OC,8
,-25.0,135.0,AUS,2077456,Commonwealth of Australia,A,PCLI,84391,Australia,AUS,0.99993097782135,OC,9
Wallonia,50.5,4.75,BEL,3337387,Wallonia,A,ADM1,84496,Wallonia,BEL,0.9375070929527284,EU,8
Jeju-do,33.40167,126.54611,KOR,1846264,Jejudo,T,ISL,86847,Jeju Island,KOR,0.9999953508377076,AS,10
,36.5,127.75,KOR,1835841,Republic of Korea,A,PCLI,86847,South Korea,KOR,0.9999998807907104,AS,10
,16.16667,107.83333,VNM,1562822,Socialist Republic of Vietnam,A,PCLI,86847,Vietnam,VNM,0.9999947547912598,AS,7
Ho Chi Minh City,10.82327,106.62978,VNM,1580578,Ho Chi Minh City,A,ADM1,86847,Ho Chi Minh,VNM,0.9954572916030884,AS,9
Nagasaki,33.23333,129.6,JPN,1856156,Nagasaki Prefecture,A,ADM1,86847,Nagasaki,JPN,0.9978957176208496,AS,8
,35.68536,139.75309,JPN,1861060,Japan,A,PCLI,86847,Japan,JPN,0.9999154806137084,AS,5
New York,40.79472,-73.9425,USA,6332428,East Harlem,P,PPL,87265,East Harlem,USA,0.999810516834259,NA,10
New York,43.00035,-75.4999,USA,5128638,New York,A,ADM1,87265,New York,USA,0.999810516834259,NA,7
Gyeonggi-do,37.29111,127.00889,KOR,1835553,Suwon,P,PPLA,88550,Suwon,KOR,0.99310302734375,AS,5
,36.5,127.75,KOR,1835841,Republic of Korea,A,PCLI,88550,South Korea,KOR,0.999810516834259,AS,10
South Australia,-34.92866,138.59863,AUS,2078025,Adelaide,P,PPLA,89044,Adelaide,AUS,0.9647448658943176,OC,8
Nagasaki,33.23333,129.6,JPN,1856156,Nagasaki Prefecture,A,ADM1,89934,Nagasaki,JPN,0.9971505999565125,AS,8
,35.68536,139.75309,JPN,1861060,Japan,A,PCLI,89934,Japan,JPN,0.999810516834259,AS,5
,22.0,79.0,IND,1269750,Republic of India,A,PCLI,91548,India,IND,0.9999591112136841,AS,5
,23.0,-102.0,MEX,3996063,Mexico,A,PCLI,91548,Mexico,MEX,0.9986525177955629,NA,6
Beijing,39.91691,116.39706,CHN,2038349,Beijing Shi,A,ADM1,92148,Beijing,CHN,0.9999812841415404,AS,7
,24.0,90.0,BGD,1210997,Bangladesh,A,PCLI,92703,Bangladesh,BGD,0.9999812841415404,AS,10
Lagos,6.53774,3.3522,NGA,2332453,Lagos State,A,ADM1,93216,Lagos,NGA,0.9971505999565125,AF,5
,10.0,8.0,NGA,2328926,Federal Republic of Nigeria,A,PCLI,93216,Nigeria,NGA,0.999810516834259,AF,7
,24.0,90.0,BGD,1210997,Bangladesh,A,PCLI,93380,Bangladesh,BGD,0.9999812841415404,AS,10
,-25.0,135.0,AUS,2077456,Commonwealth of Australia,A,PCLI,93929,Australia,AUS,0.99993097782135,OC,9
Queensland,-19.26639,146.80569,AUS,2146142,Townsville,P,PPL,93929,Townsville,AUS,0.9975010752677916,OC,10
Queensland,-16.90268,145.75287,AUS,7839567,Cairns,A,ADM2,93929,Cairns,AUS,0.9991698265075684,OC,6
,52.0,20.0,POL,798544,Republic of Poland,A,PCLI,94190,Poland,POL,0.99993097782135,EU,6
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,94195,China,CHN,1.0,AS,5
Stockholm,59.33258000000001,18.0649,SWE,2673730,Stockholm,P,PPLC,95260,Stockholm,SWE,0.9999754428863524,EU,9
,62.0,15.0,SWE,2661886,Kingdom of Sweden,A,PCLI,95260,Sweden,SWE,0.999996781349182,EU,6
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,95560,China,CHN,0.999981164932251,AS,5
Sichuan,30.0,105.0,CHN,1794300,Sichuan Pendi,L,RGN,95560,Sichuan Basin,CHN,0.9993281364440918,AS,12
,56.0,10.0,DNK,2623032,Kingdom of Denmark,A,PCLI,97733,Denmark,DNK,0.99993097782135,EU,7
Capital Region,55.67594,12.56553,DNK,2618425,Copenhagen,P,PPLC,97733,Copenhagen,DNK,0.99993097782135,EU,10
,2.5,112.5,MYS,1733045,Malaysia,A,PCLI,98112,Malaysia,MYS,0.999810516834259,AS,8
Kuala Lumpur,3.1412,101.68653,MYS,1735161,Kuala Lumpur,P,PPLC,98112,Kuala Lumpur,MYS,0.9971505999565125,AS,11
,22.0,79.0,IND,1269750,Republic of India,A,PCLI,98757,India,IND,0.9997636675834656,AS,5
Western Region,28.0,84.0,NPL,1252558,Himalayas,T,MTS,99032,Himalayas,NPL,0.9754113554954528,AS,9
,28.0,84.0,NPL,1282988,Federal Democratic Republic of Nepal,A,PCLI,99032,Nepal,NPL,0.99993097782135,AS,5
,24.0,90.0,BGD,1210997,Bangladesh,A,PCLI,99183,Bangladesh,BGD,0.9999995231628418,AS,10
Yunnan,25.0,101.5,CHN,1785694,Yunnan Sheng,A,ADM1,99220,Yunnan,CHN,0.99310302734375,AS,6
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,99220,China,CHN,0.9997636675834656,AS,5
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,99928,China,CHN,0.9999233484268188,AS,5
Alberta,52.28333,-117.469,CAN,5883102,Alberta,A,ADM1,100030,Alberta,CAN,0.9998724460601808,NA,7
Saskatchewan,54.0001,-106.00099,CAN,6141242,Saskatchewan,A,ADM1,100030,Saskatchewan,CAN,0.9998724460601808,NA,12
Manitoba,55.00019,-97.00049,CAN,6065171,Manitoba,A,ADM1,100030,Manitoba,CAN,0.9998724460601808,NA,8
,60.10867,-113.64258,CAN,6251999,Canada,A,PCLI,100030,Canada,CAN,0.999996781349182,NA,6
,22.0,79.0,IND,1269750,Republic of India,A,PCLI,100472,India,IND,0.9997636675834656,AS,5
Western Region,0.18333,30.08333,UGA,232066,Kasese,P,PPLA2,100896,Kasese,UGA,0.9972315430641174,AF,6
,1.25,32.5,UGA,226074,Republic of Uganda,A,PCLI,100896,Uganda,UGA,0.999810516834259,AF,6
New York,40.71427,-74.00596999999998,USA,5128581,New York City,P,PPL,101763,New York City,USA,0.9647448658943176,NA,11
Arizona,33.44838,-112.07404,USA,5308655,Phoenix,P,PPLA,102144,Phoenix,USA,0.9999754428863524,NA,7
Michigan,42.33143,-83.04575,USA,4990729,Detroit,P,PPLA2,102144,Detroit,USA,0.9999754428863524,NA,7
Michigan,44.25029,-85.50033,USA,5001836,Michigan,A,ADM1,102144,Michigan,USA,0.9999754428863524,NA,8
New York,40.71427,-74.00596999999998,USA,5128581,New York City,P,PPL,102144,New York City,USA,0.9999754428863524,NA,11
New York,43.00035,-75.4999,USA,5128638,New York,A,ADM1,102144,New York,USA,0.999996781349182,NA,7
Pennsylvania,39.95233,-75.16379,USA,4560349,Philadelphia,P,PPLA2,102144,Philadelphia,USA,0.9999754428863524,NA,12
Pennsylvania,40.27245,-76.90567,USA,6254927,Pennsylvania,A,ADM1,102144,Pennsylvania,USA,0.9999754428863524,NA,12
Texas,29.76328,-95.36327,USA,4699066,Houston,P,PPLA2,102218,Houston,USA,0.9971505999565125,NA,7
Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1,102218,Texas,USA,0.9971505999565125,NA,5
West Bengal,27.01416,88.19360999999998,IND,10366855,Lepcha Jagat,T,MT,102469,Lepcha,IND,0.9992421865463256,AS,6
,22.0,79.0,IND,1269750,Republic of India,A,PCLI,102469,India,IND,0.9999233484268188,AS,5
Sikkim,27.75,88.5,IND,1256312,Sikkim,A,ADM1,102469,Sikkim,IND,0.9975010752677916,AS,6
Shandong,36.6645,117.02594,CHN,10128855,Crowne Plaza Jinan City Centre,S,HTL,103893,Jinan City,CHN,0.99993097782135,AS,9
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,103893,China,CHN,0.9999233484268188,AS,5
Jiangsu,31.42813,119.48353,CHN,1802788,Licheng,P,PPLA3,103893,Licheng,CHN,0.9992421865463256,AS,7
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,104502,China,CHN,0.9999591112136841,AS,5
,22.0,79.0,IND,1269750,Republic of India,A,PCLI,104502,India,IND,0.9986312985420228,AS,5
,-25.0,135.0,AUS,2077456,Commonwealth of Australia,A,PCLI,104502,Australia,AUS,0.9886788725852966,OC,9
,60.10867,-113.64258,CAN,6251999,Canada,A,PCLI,104502,Canada,CAN,0.9886788725852966,NA,6
Fukuoka,33.52813,130.66472,JPN,1863958,Fukuoka Prefecture,A,ADM1,105004,Fukuoka,JPN,0.999810516834259,AS,7
,35.68536,139.75309,JPN,1861060,Japan,A,PCLI,105004,Japan,JPN,0.999810516834259,AS,5
,50.75,4.5,BEL,2802361,Kingdom of Belgium,A,PCLI,105279,Belgium,BEL,0.9999852180480956,EU,7
,53.0,-8.0,IRL,2963597,Ireland,A,PCLI,105279,Ireland,IRL,0.9984754920005798,EU,7
,52.25,5.75,NLD,2750405,Kingdom of the Netherlands,A,PCLI,105279,Netherlands,NLD,0.9752165675163268,EU,11
Île-de-France,46.0,2.0,FRA,3017382,Republic of France,A,PCLI,105279,France,FRA,0.9927052855491638,EU,6
,40.0,-4.0,ESP,2510769,Kingdom of Spain,A,PCLI,105279,Spain,ESP,0.9927052855491638,EU,5
,39.6945,-8.13057,PRT,2264397,Portuguese Republic,A,PCLI,105279,Portugal,PRT,0.9927052855491638,EU,8
Odisha,20.5,84.41667,IND,1261029,State of Odisha,A,ADM1,105932,Orissa,IND,0.99993097782135,AS,6
,22.0,79.0,IND,1269750,Republic of India,A,PCLI,105932,India,IND,0.9999233484268188,AS,5
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,106415,China,CHN,0.999981164932251,AS,5
Missouri,38.95171,-92.33407,USA,4381982,Columbia,P,PPLA2,108787,Columbia,USA,0.9881994724273682,NA,8
Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1,110061,Texas,USA,0.999996542930603,NA,5
Texas,35.17394,-101.93642,USA,8493553,Northwest Texas Surgery Center,S,HSP,110061,Northwest Texas,USA,0.9999995231628418,NA,14
Texas,32.45235,-99.72287,USA,4741092,West Texas Utilities Company Power Plant,S,,110061,West Texas,USA,0.9999219179153442,NA,9
Texas,31.75872,-106.48693,USA,5520993,El Paso,P,PPLA2,110061,El Paso,USA,0.9999754428863524,NA,6
,39.76,-98.5,USA,6252001,United States,A,PCLI,111176,States,USA,0.9578357934951782,NA,6
,39.76,-98.5,USA,6252001,United States,A,PCLI,111582,United States,USA,0.9999812841415404,NA,12
Maine,45.50032,-69.24977,USA,4971068,Maine,A,ADM1,111582,Maine,USA,0.9998457431793212,NA,5
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,112309,China,CHN,0.999981164932251,AS,5
Nizjnij Novgorod,56.8944,45.89599000000001,RUS,828535,Kuznets,P,PPL,113515,Kuznets,RUS,0.9375070929527284,EU,7
,39.76,-98.5,USA,6252001,United States,A,PCLI,114793,United States,USA,0.99993097782135,NA,12
